tradingsymbol,instrument_key
749RJ35,NSE_EQ|IN2920250163
705MZ29,NSE_EQ|IN2520210062
725MZ34,NSE_EQ|IN2520210070
FISCHER,NSE_EQ|INE771F01041
MOTHERSON,NSE_EQ|INE775A08105
GOKUL,NSE_EQ|INE020J01029
TPL26,NSE_EQ|INE725H08147
VENKEYS,NSE_EQ|INE398A01010
VDEAL,NSE_EQ|INE0U2M01015
820TPL26,NSE_EQ|INE725H08121
682PN36,NSE_EQ|IN2820200243
702PN28,NSE_EQ|IN2820200219
686PN33,NSE_EQ|IN2820200235
RTL,NSE_EQ|INE14W901010
INDIAMART,NSE_EQ|INE933S01016
AZAD,NSE_EQ|INE02IJ01035
COMPINFO,NSE_EQ|INE070C01037
BIRET,NSE_EQ|INE0FDU25010
805AIFL32,NSE_EQ|INE0AD508026
813AIFL32,NSE_EQ|INE0AD508018
CIPLA,NSE_EQ|INE059A01026
ANGELONE,NSE_EQ|INE732I01021
SKYGOLD,NSE_EQ|INE01IU01018
RAJESHEXPO,NSE_EQ|INE343B01030
BETA,NSE_EQ|INE351Y01019
10IIFL28A,NSE_EQ|INE530B08094
ALEMBICLTD,NSE_EQ|INE426A01027
ANIKINDS,NSE_EQ|INE087B01017
SANDUMA,NSE_EQ|INE149K01016
KOLTEPATIL,NSE_EQ|INE094I01018
684HP35,NSE_EQ|IN1720250019
728HP47,NSE_EQ|IN1720250068
715HP50,NSE_EQ|IN1720250050
692HP45,NSE_EQ|IN1720250043
679HP34,NSE_EQ|IN1720250035
665HP32,NSE_EQ|IN1720250027
699HP31,NSE_EQ|IN1720250092
HOLMARC,NSE_EQ|INE0LXA01019
756HP40,NSE_EQ|IN1720250084
727HP35,NSE_EQ|IN1720250076
BLUEJET,NSE_EQ|INE0KBH01020
KOKUYOCMLN,NSE_EQ|INE760A01029
BRACEPORT,NSE_EQ|INE0R4Z01018
VELS,NSE_EQ|INE0I3H01019
RKDL,NSE_EQ|INE722J01012
URBANCO,NSE_EQ|INE0CAZ01013
FROG,NSE_EQ|INE385O01018
SWARAJ,NSE_EQ|INE0GMR01016
ORIENTALTL,NSE_EQ|INE998H01012
DBSTOCKBRO,NSE_EQ|INE921B01025
745HP40,NSE_EQ|IN1720250100
918IHFL28,NSE_EQ|INE477L07BJ5
765TS52,NSE_EQ|IN4520250734
765TS55,NSE_EQ|IN4520250742
857IHFL26,NSE_EQ|INE477L07BI7
925IHFL29,NSE_EQ|INE477L07BH9
775TS53,NSE_EQ|IN4520250718
BIKAJI,NSE_EQ|INE00E101023
790IHFL27,NSE_EQ|INE477L07BL1
8IHFL27,NSE_EQ|INE477L07BK3
767TS46,NSE_EQ|IN4520250726
789HP41,NSE_EQ|IN1720250142
784TS47,NSE_EQ|IN4520250700
769HP46,NSE_EQ|IN1720250134
SUPREMEPWR,NSE_EQ|INE0QHG01026
756HP40A,NSE_EQ|IN1720250126
985ECL28,NSE_EQ|INE804I079Y6
675HP29,NSE_EQ|IN1720250118
IHFL261224,NSE_EQ|INE477L07BA4
ICRA,NSE_EQ|INE725G01011
SUNDARMFIN,NSE_EQ|INE660A01013
9IHFL27,NSE_EQ|INE477L07BC0
865IHFL27,NSE_EQ|INE477L07BB2
925IHFL31,NSE_EQ|INE477L07BE6
WSTCSTPAPR,NSE_EQ|INE976A01021
IHF261224,NSE_EQ|INE477L07BD8
1096GIPL28,NSE_EQ|INE1BEC08019
775TS45,NSE_EQ|IN4520250759
89IHFL29,NSE_EQ|INE477L07BG1
77TS54,NSE_EQ|IN4520250767
769TS56,NSE_EQ|IN4520250775
IHF261224A,NSE_EQ|INE477L07BF3
885IHL26,NSE_EQ|INE477L07AZ3
GMBREW,NSE_EQ|INE075D01018
NOCIL,NSE_EQ|INE163A01018
GSEC5IETF,NSE_EQ|INF109KC14A8
699RJ41,NSE_EQ|IN2920200705
V2RETAIL,NSE_EQ|INE945H01021
CHEVIOT,NSE_EQ|INE974B01016
697RJ51A,NSE_EQ|IN2920200713
77PN40,NSE_EQ|IN2820220183
722RJ41,NSE_EQ|IN2920200721
SGIL,NSE_EQ|INE00QT01015
TRANSWIND,NSE_EQ|INE792X01016
759PN39,NSE_EQ|IN2820220191
AHIMSA,NSE_EQ|INE136T01014
759TS48,NSE_EQ|IN4520250619
726IRMT45,NSE_EQ|INE1X1T15018
758TS53,NSE_EQ|IN4520250627
76TS42,NSE_EQ|IN4520250601
COHANCE,NSE_EQ|INE03QK01018
KFINTECH,NSE_EQ|INE138Y01010
743MZ36,NSE_EQ|IN2520230011
743MZ37,NSE_EQ|IN2520230029
736MZ38,NSE_EQ|IN2520230037
736MZ38A,NSE_EQ|IN2520230045
776TS39,NSE_EQ|IN4520250684
746MZ39,NSE_EQ|IN2520230052
780TS42,NSE_EQ|IN4520250692
772MZ38,NSE_EQ|IN2520230060
781MZ37,NSE_EQ|IN2520230078
764TS44,NSE_EQ|IN4520250668
758TS48,NSE_EQ|IN4520250676
AJOONI,NSE_EQ|INE820Y01021
773MZ39,NSE_EQ|IN2520230086
752TS36,NSE_EQ|IN4520250635
761TS42,NSE_EQ|IN4520250643
752MZ40,NSE_EQ|IN2520230094
761TS52,NSE_EQ|IN4520250650
715RJ31,NSE_EQ|IN2920200739
724RJ36,NSE_EQ|IN2920200747
72RJ46,NSE_EQ|IN2920200754
LIQUIDBETF,NSE_EQ|INF0QA701854
BAJAJHFL,NSE_EQ|INE377Y01014
EFFWA,NSE_EQ|INE0U9101019
EMCURE,NSE_EQ|INE168P01015
713RJ31,NSE_EQ|IN2920200788
715RJ31A,NSE_EQ|IN2920200796
774PN39,NSE_EQ|IN2820220225
769PN39,NSE_EQ|IN2820220217
797PN38,NSE_EQ|IN2820220233
AARTIDRUGS,NSE_EQ|INE767A01016
HSBCGOLD,NSE_EQ|INF336L01RX2
JTEKTINDIA,NSE_EQ|INE643A01035
BHARTIHEXA,NSE_EQ|INE343G01021
662RJ41,NSE_EQ|IN2920200606
GICRE,NSE_EQ|INE481Y01014
JUBLFOOD,NSE_EQ|INE797F01020
75TS51,NSE_EQ|IN4520250502
75TS52,NSE_EQ|IN4520250510
BANKIETF,NSE_EQ|INF109KC15I8
MODIS,NSE_EQ|INE0L0L01012
755TS46,NSE_EQ|IN4520250585
AMCL,NSE_EQ|INE0VG001016
752TS52,NSE_EQ|IN4520250593
749TS39,NSE_EQ|IN4520250569
768TS44,NSE_EQ|IN4520250577
BANKBETF,NSE_EQ|INF0QA701714
746TS42A,NSE_EQ|IN4520250536
DCM,NSE_EQ|INE498A01018
745TS48,NSE_EQ|IN4520250544
ARMANFIN,NSE_EQ|INE109C01017
745TS53,NSE_EQ|IN4520250551
734TS38,NSE_EQ|IN4520250528
MFSL,NSE_EQ|INE180A01020
645RJ27,NSE_EQ|IN2920200614
685RJ31,NSE_EQ|IN2920200622
688RJ46,NSE_EQ|IN2920200630
APOLSINHOT,NSE_EQ|INE451F01024
VINEETLAB,NSE_EQ|INE505Y01010
JAIBALAJI,NSE_EQ|INE091G01026
695RJ31,NSE_EQ|IN2920200655
NIFTYBETF,NSE_EQ|INF0QA701722
BAGFILMS,NSE_EQ|INE116D01028
696RJ41,NSE_EQ|IN2920200663
KNAGRI,NSE_EQ|INE0KNW01016
697RJ51,NSE_EQ|IN2920200671
705RJ31,NSE_EQ|IN2920200689
703RJ36,NSE_EQ|IN2920200697
790TPL29,NSE_EQ|INE725H08279
UTTAMSUGAR,NSE_EQ|INE786F01031
785TPL28,NSE_EQ|INE725H08261
739TPL28,NSE_EQ|INE725H08253
860TPL31,NSE_EQ|INE725H08246
INFRAIETF,NSE_EQ|INF109KC16E5
GIRIRAJ,NSE_EQ|INE614Z01017
830TPL28,NSE_EQ|INE725H08238
RAJMET,NSE_EQ|INE00KV01022
818TPL27,NSE_EQ|INE725H08220
814TPL27,NSE_EQ|INE725H08212
835TPL27,NSE_EQ|INE725H08204
BOROLTD,NSE_EQ|INE02PY01013
RUBICON,NSE_EQ|INE506V01022
PNGSREVA,NSE_EQ|INE1RDG01013
NFL,NSE_EQ|INE870D01012
ITIETF,NSE_EQ|INF109KC16I6
744TS58,NSE_EQ|IN4520250460
73TS51,NSE_EQ|IN4520250478
ARHAM,NSE_EQ|INE0L2Y01011
NIF100IETF,NSE_EQ|INF109KC16V9
753TS52,NSE_EQ|IN4520250437
752TS54,NSE_EQ|IN4520250445
744TS56,NSE_EQ|IN4520250452
CHOICEIN,NSE_EQ|INE102B01014
AMIRCHAND,NSE_EQ|INE05TO01019
744TS51A,NSE_EQ|IN4520250429
WILLAMAGOR,NSE_EQ|INE210A01017
744TS48,NSE_EQ|IN4520250403
AUBANK,NSE_EQ|INE949L01017
744TS49,NSE_EQ|IN4520250411
MSTCLTD,NSE_EQ|INE255X01014
SPCON,NSE_EQ|INE0TPJ01019
SUNTECH,NSE_EQ|INE0SGZ01016
VAL30IETF,NSE_EQ|INF109KC16X5
825TPL27,NSE_EQ|INE725H08196
833TPL27,NSE_EQ|INE725H08188
745TS57,NSE_EQ|IN4520250486
850TPL26,NSE_EQ|INE725H08170
847TPL26,NSE_EQ|INE725H08162
744TS56A,NSE_EQ|IN4520250494
723BOI35,NSE_EQ|INE084A08235
MANILAM,NSE_EQ|INE1ERK01013
GREENLAM,NSE_EQ|INE544R01021
OFSS,NSE_EQ|INE881D01027
MOM30IETF,NSE_EQ|INF109KC17C7
74MZ39,NSE_EQ|IN2520230102
FINIETF,NSE_EQ|INF109KC17L8
ALPL30IETF,NSE_EQ|INF109KC17V7
754TS55,NSE_EQ|IN4520250338
774TS51,NSE_EQ|IN4520250346
774TS55,NSE_EQ|IN4520250353
APEX,NSE_EQ|INE346W01013
754TS53,NSE_EQ|IN4520250320
GHCL,NSE_EQ|INE539A01019
683GS2039,NSE_EQ|IN0020080050
VILAS,NSE_EQ|INE0AZY01017
733TS60,NSE_EQ|IN4520250304
754TS51,NSE_EQ|IN4520250312
746TS53,NSE_EQ|IN4520250387
744TS47,NSE_EQ|IN4520250395
MARALOVER,NSE_EQ|INE882A01013
772TS57,NSE_EQ|IN4520250361
DONEAR,NSE_EQ|INE668D01028
HDFCLIFE,NSE_EQ|INE795G01014
772TS63,NSE_EQ|IN4520250379
DIRL,NSE_EQ|INE704V01015
AMEYA,NSE_EQ|INE0KT901015
75MN36A,NSE_EQ|IN2320230104
975BNAL28,NSE_EQ|INE00XL07015
INM,NSE_EQ|INE0OPC01015
LEXUS,NSE_EQ|INE500X01013
SERVICE,NSE_EQ|INE0P1Q01015
PDSL,NSE_EQ|INE111Q01021
DIGIKORE,NSE_EQ|INE0QJ901011
713TS55,NSE_EQ|IN4520250221
SANGHVIMOV,NSE_EQ|INE989A01032
714TS49,NSE_EQ|IN4520250205
714TS55,NSE_EQ|IN4520250213
BALAJIPHOS,NSE_EQ|INE0PQ601019
ASAHIINDIA,NSE_EQ|INE439A01020
SMSPHARMA,NSE_EQ|INE812G01025
759MN35,NSE_EQ|IN2320230062
776FEDB34,NSE_EQ|INE171A08057
773MN35,NSE_EQ|IN2320230070
777MN38,NSE_EQ|IN2320230088
721TS48,NSE_EQ|IN4520250288
75MN36,NSE_EQ|IN2320230096
719TS49,NSE_EQ|IN4520250296
739MN35,NSE_EQ|IN2320230021
719TS44,NSE_EQ|IN4520250262
741MN35,NSE_EQ|IN2320230039
721TS47,NSE_EQ|IN4520250270
710TS57,NSE_EQ|IN4520250239
751MN35,NSE_EQ|IN2320230047
PARACABLES,NSE_EQ|INE074B01023
709TS60A,NSE_EQ|IN4520250247
SVLL,NSE_EQ|INE00CE01017
744MN35,NSE_EQ|IN2320230054
KRYSTAL,NSE_EQ|INE0QN801017
709TS63,NSE_EQ|IN4520250254
STUDIOLSD,NSE_EQ|INE17VO01028
UNILEX,NSE_EQ|INE0B2801011
776TIL34,NSE_EQ|INE812V08045
793THDC34,NSE_EQ|INE812V08037
772TIL34,NSE_EQ|INE812V08052
PSUBNKIETF,NSE_EQ|INF109KC10S8
773TIL35,NSE_EQ|INE812V08060
MIDSELIETF,NSE_EQ|INF109KC10W0
686TS46,NSE_EQ|IN4520250080
745TIL35,NSE_EQ|INE812V08078
AUTOIETF,NSE_EQ|INF109KC10V2
686TS47,NSE_EQ|IN4520250098
JSFB,NSE_EQ|INE953L01027
ORCHASP,NSE_EQ|INE215B01022
SAMMAANCAP,NSE_EQ|INE148I01020
SIDDHIKA,NSE_EQ|INE0A1E01018
685TS50,NSE_EQ|IN4520250106
692TS44,NSE_EQ|IN4520250114
744NBRD29,NSE_EQ|INE261F08EU4
709TS60,NSE_EQ|IN4520250189
NUVOCO,NSE_EQ|INE118D01016
709TS61,NSE_EQ|IN4520250197
666NBRD28,NSE_EQ|INE261F08EP4
709TS58,NSE_EQ|IN4520250163
PICCADIL,NSE_EQ|INE546C01010
737NBRD35,NSE_EQ|INE261F08EN9
748NABF28,NSE_EQ|INE261F08EO7
709TS59,NSE_EQ|IN4520250171
708TS56,NSE_EQ|IN4520250148
727NBRD29A,NSE_EQ|INE261F08ER0
708TS57,NSE_EQ|IN4520250155
685NBRD29,NSE_EQ|INE261F08EQ2
692TS45,NSE_EQ|IN4520250122
CKKRETAIL,NSE_EQ|INE0SMX01019
710NBRD29,NSE_EQ|INE261F08ET6
701NBRD29,NSE_EQ|INE261F08ES8
71TS55,NSE_EQ|IN4520250130
763ML32,NSE_EQ|IN2420230061
JKCEMENT,NSE_EQ|INE823G01014
762NABAR29,NSE_EQ|INE261F08EH1
GLOBUSSPR,NSE_EQ|INE615I01010
NATCOPHARM,NSE_EQ|INE987B01026
URJA,NSE_EQ|INE550C01020
78NABARD27,NSE_EQ|INE261F08EF5
772ML31,NSE_EQ|IN2420230046
770NABAR27,NSE_EQ|INE261F08EI9
766ML32,NSE_EQ|IN2420230053
NV20IETF,NSE_EQ|INF109KC11V0
742ML32,NSE_EQ|IN2420230020
744ML31,NSE_EQ|IN2420230038
MIDCAPIETF,NSE_EQ|INF109KC11W8
744NBRD28,NSE_EQ|INE261F08EK5
GLOBALPET,NSE_EQ|INE0PS501019
736ML32,NSE_EQ|IN2420230012
KAKATCEM,NSE_EQ|INE437B01014
LATTEYS,NSE_EQ|INE262Z01023
1025PATE28,NSE_EQ|INE244B07243
COMMITTED,NSE_EQ|INE597Z01014
784RJ32,NSE_EQ|IN2920220190
774RJ42,NSE_EQ|IN2920220182
794PN42,NSE_EQ|IN2820220043
805RJ37,NSE_EQ|IN2920220109
679TS53,NSE_EQ|IN4520250064
MEDIORG,NSE_EQ|INE0PE401018
785PN32,NSE_EQ|IN2820220050
68TS57,NSE_EQ|IN4520250072
776PN37,NSE_EQ|IN2820220027
679TS52,NSE_EQ|IN4520250049
748PN42,NSE_EQ|IN2820220019
782RJ44,NSE_EQ|IN2920220133
797RJ42,NSE_EQ|IN2920220117
804PN42,NSE_EQ|IN2820220035
679TS56,NSE_EQ|IN4520250056
765RJ32,NSE_EQ|IN2920220125
VASWANI,NSE_EQ|INE590L01019
687TS55,NSE_EQ|IN4520250023
793RJ45,NSE_EQ|IN2920220158
TITAN,NSE_EQ|INE280A01028
684TS56,NSE_EQ|IN4520250031
777RJ32,NSE_EQ|IN2920220141
GVPIL,NSE_EQ|INE878A01011
779RJ32,NSE_EQ|IN2920220174
687TS47,NSE_EQ|IN4520250015
765RJ32A,NSE_EQ|IN2920220166
CAPILLARY,NSE_EQ|INE0ILV01024
749MN35,NSE_EQ|IN2320230013
758PN42,NSE_EQ|IN2820220084
GRWRHITECH,NSE_EQ|INE291A01017
768PN42,NSE_EQ|IN2820220092
782PN42,NSE_EQ|IN2820220068
775PN42,NSE_EQ|IN2820220076
SSWL,NSE_EQ|INE802C01033
DANGEE,NSE_EQ|INE688Y01022
ALMONDZ,NSE_EQ|INE326B01035
TNIDETF,NSE_EQ|INF277KA1364
781RJ47,NSE_EQ|IN2920220075
785RJ39,NSE_EQ|IN2920220067
781RJ32,NSE_EQ|IN2920220091
HERITGFOOD,NSE_EQ|INE978A01027
798RJ42,NSE_EQ|IN2920220083
763PN39,NSE_EQ|IN2820220167
768PN39,NSE_EQ|IN2820220175
765PN42,NSE_EQ|IN2820220142
762PN32,NSE_EQ|IN2820220159
TEXINFRA,NSE_EQ|INE435C01024
783PN42,NSE_EQ|IN2820220126
785PN42,NSE_EQ|IN2820220118
79RJ42,NSE_EQ|IN2920220034
77RJ32,NSE_EQ|IN2920220018
772RJ35,NSE_EQ|IN2920220026
77PN42,NSE_EQ|IN2820220100
785RJ37,NSE_EQ|IN2920220059
783RJ32,NSE_EQ|IN2920220042
758TN54,NSE_EQ|IN3120230393
CLEAN,NSE_EQ|INE227W01023
RAYMONDREL,NSE_EQ|INE1SY401010
SHIVALIK,NSE_EQ|INE788J01021
756TN54,NSE_EQ|IN3120230377
VISASTEEL,NSE_EQ|INE286H01012
759TN44,NSE_EQ|IN3120230385
765TN30,NSE_EQ|IN3120230310
TEJASCARGO,NSE_EQ|INE17WC01013
DHANUKA,NSE_EQ|INE435G01025
AAFS29A,NSE_EQ|INE0L6807211
768TN30B,NSE_EQ|IN3120230328
AAFS29,NSE_EQ|INE0L6807203
768TN30A,NSE_EQ|IN3120230302
AAFS29B,NSE_EQ|INE0L6807229
756TN53A,NSE_EQ|IN3120230351
772TN34,NSE_EQ|IN3120230369
767TN30,NSE_EQ|IN3120230336
766TN33,NSE_EQ|IN3120230344
MID150BEES,NSE_EQ|INF204KB1V68
AAFS30D,NSE_EQ|INE0L6807286
WHIRLPOOL,NSE_EQ|INE716A01013
AAFS31,NSE_EQ|INE0L6807294
ESFL,NSE_EQ|INE0ITO01014
AAFS30,NSE_EQ|INE0L6807245
AAFS29C,NSE_EQ|INE0L6807237
IMPAL,NSE_EQ|INE547E01014
AAFS30A,NSE_EQ|INE0L6807252
832HHFL27,NSE_EQ|INE800X07105
815GHFL35,NSE_EQ|INE02JD08015
LOTUSDEV,NSE_EQ|INE0V9Q01010
AAFS30B,NSE_EQ|INE0L6807260
KARNIKA,NSE_EQ|INE0MGA01012
THESL,NSE_EQ|INE0SHE01019
AAFS30C,NSE_EQ|INE0L6807278
NAMOEWASTE,NSE_EQ|INE08NZ01012
GENCON,NSE_EQ|INE854S01022
KRISHANA,NSE_EQ|INE506W01012
805SICCL35,NSE_EQ|INE535H08819
768TN30,NSE_EQ|IN3120230278
772TN33,NSE_EQ|IN3120230286
762TN53,NSE_EQ|IN3120230252
765TN33A,NSE_EQ|IN3120230260
VIVIANA,NSE_EQ|INE0MEG01014
766TN43,NSE_EQ|IN3120230294
PLASTIBLEN,NSE_EQ|INE083C01022
GABRIEL,NSE_EQ|INE524A01029
743TN53,NSE_EQ|IN3120230203
IKIO,NSE_EQ|INE0LOJ01019
743TN53A,NSE_EQ|IN3120230237
752TN33,NSE_EQ|IN3120230245
744TN33B,NSE_EQ|IN3120230211
743TN33,NSE_EQ|IN3120230229
GODIGIT,NSE_EQ|INE03JT01014
AAFS28,NSE_EQ|INE0L6807161
AAFS28A,NSE_EQ|INE0L6807179
AAFS28B,NSE_EQ|INE0L6807187
KPIGREEN,NSE_EQ|INE542W01025
AAFS28C,NSE_EQ|INE0L6807195
AAFS27A,NSE_EQ|INE0L6807120
AAFS27B,NSE_EQ|INE0L6807146
ALPHA27,NSE_EQ|INE0L6807138
AAFS27B,NSE_EQ|INE0L6807153
RSWM,NSE_EQ|INE611A01016
DPSCLTD,NSE_EQ|INE360C01024
ASKAUTOLTD,NSE_EQ|INE491J01022
UFO,NSE_EQ|INE527H01019
649RJ30,NSE_EQ|IN2920200085
IDFNIFTYET,NSE_EQ|INF194KA1U07
CLSEL,NSE_EQ|INE419D01026
GVPTECHPP,NSE_EQ|IN9382T01012
658RJ30,NSE_EQ|IN2920200119
657RJ30,NSE_EQ|IN2920200135
743TN34,NSE_EQ|IN3120230518
75TN54,NSE_EQ|IN3120230526
654RJ30,NSE_EQ|IN2920200150
659RJ30,NSE_EQ|IN2920200168
74TN54,NSE_EQ|IN3120230500
670RJ50,NSE_EQ|IN2920200176
RUBFILA,NSE_EQ|INE642C01025
HITECHCORP,NSE_EQ|INE120D01012
745DL36,NSE_EQ|IN3920250013
ALANKIT,NSE_EQ|INE914E01040
68UK31,NSE_EQ|IN3620200094
744TN44,NSE_EQ|IN3120230492
JETKNIT,NSE_EQ|INE564T01017
662UK30,NSE_EQ|IN3620200052
644UK30,NSE_EQ|IN3620200060
66UK31,NSE_EQ|IN3620200078
684UK31,NSE_EQ|IN3620200086
744TN34,NSE_EQ|IN3120230435
742TN34,NSE_EQ|IN3120230443
762TN34,NSE_EQ|IN3120230419
755TN54,NSE_EQ|IN3120230427
NMSTEEL,NSE_EQ|INE0TP801012
736TN54,NSE_EQ|IN3120230476
744TN34A,NSE_EQ|IN3120230484
74TN34,NSE_EQ|IN3120230450
75GS2034,NSE_EQ|IN0020040039
AAFS31B,NSE_EQ|INE0L6807310
738TN54,NSE_EQ|IN3120230468
AAFS31A,NSE_EQ|INE0L6807302
POSITRON,NSE_EQ|INE0S3H01017
SUBEXLTD,NSE_EQ|INE754A01055
TWCGOLDETF,NSE_EQ|INF2F0001370
76TN31,NSE_EQ|IN3120230401
831RJ27,NSE_EQ|IN2920200036
671RJ30,NSE_EQ|IN2920200044
678RJ30,NSE_EQ|IN2920200051
1650RARL27,NSE_EQ|INE03UZ07015
165RARL28,NSE_EQ|INE03UZ07031
SEDEMAC,NSE_EQ|INE00XB01019
14RARL30,NSE_EQ|INE03UZ07023
950ISF27A,NSE_EQ|INE413U07392
950ISF27,NSE_EQ|INE413U07384
TICL,NSE_EQ|INE388G01026
950ISF26,NSE_EQ|INE413U07350
CUMMINSIND,NSE_EQ|INE298A01020
785IIFL27,NSE_EQ|INE413U07343
960IIFLS26,NSE_EQ|INE413U07335
970ISF28,NSE_EQ|INE413U07376
950ISF26A,NSE_EQ|INE413U07368
NIACL,NSE_EQ|INE470Y01017
1003IIFL29,NSE_EQ|INE413U07301
ASHIANA,NSE_EQ|INE365D01021
957IIFLS27,NSE_EQ|INE413U07327
AVANA,NSE_EQ|INE1KU201016
1050IIFL29,NSE_EQ|INE413U07319
664RJ30,NSE_EQ|IN2920200341
646RJ30A,NSE_EQ|IN2920200358
66RJ30,NSE_EQ|IN2920200366
AARTIIND,NSE_EQ|INE769A01020
667RJ30,NSE_EQ|IN2920200374
KTKBANK,NSE_EQ|INE614B01018
672RJ30,NSE_EQ|IN2920200382
AMDIND,NSE_EQ|INE005I01014
875AEL29,NSE_EQ|INE423A07534
785UK30,NSE_EQ|IN3620200011
890AEL31,NSE_EQ|INE423A07526
643UK30,NSE_EQ|IN3620200029
862AEL31,NSE_EQ|INE423A07518
667UK30,NSE_EQ|IN3620200037
AEL12126,NSE_EQ|INE423A07500
TMPV,NSE_EQ|INE155A01022
69UK30A,NSE_EQ|IN3620200045
UFBL,NSE_EQ|INE382M01027
646RJ30,NSE_EQ|IN2920200317
AEL120126,NSE_EQ|INE423A07559
65RJ30,NSE_EQ|IN2920200325
AEL1212026,NSE_EQ|INE423A07542
BALRAMCHIN,NSE_EQ|INE119A01028
655RJ30,NSE_EQ|IN2920200184
925ISF29,NSE_EQ|INE413U07467
920ISF28B,NSE_EQ|INE413U07459
667RJ50,NSE_EQ|IN2920200192
SKP,NSE_EQ|INE0KZA01016
950ISF27C,NSE_EQ|INE413U07426
THEINVEST,NSE_EQ|INE924D01017
975ISF28,NSE_EQ|INE413U07418
925ISF28,NSE_EQ|INE413U07442
965ISF28,NSE_EQ|INE413U07434
655RJ50,NSE_EQ|IN2920200226
CEDAAR,NSE_EQ|INE11J101017
655RJ55,NSE_EQ|IN2920200234
950ISF27B,NSE_EQ|INE413U07400
62RJ27,NSE_EQ|IN2920200267
IGPL,NSE_EQ|INE204A01010
65RJ50,NSE_EQ|IN2920200291
STERTOOLS,NSE_EQ|INE334A01023
HITECH,NSE_EQ|INE106T01025
742TN33,NSE_EQ|IN3120230153
735TN33A,NSE_EQ|IN3120230161
744TN33A,NSE_EQ|IN3120230138
745TN43,NSE_EQ|IN3120230146
NATCAPSUQ,NSE_EQ|INE936B01015
743TN43,NSE_EQ|IN3120230195
739TN33B,NSE_EQ|IN3120230179
736TN43,NSE_EQ|IN3120230187
SIKKO,NSE_EQ|INE112X01025
742TN43,NSE_EQ|IN3120230112
739TN53,NSE_EQ|IN3120230120
NRBBEARING,NSE_EQ|INE349A01021
734TN43,NSE_EQ|IN3120230104
AEL120924A,NSE_EQ|INE423A07377
AEL120924,NSE_EQ|INE423A07369
661RJ31A,NSE_EQ|IN2920200598
925AEL26,NSE_EQ|INE423A07351
99AEL29,NSE_EQ|INE423A07344
SUMICHEM,NSE_EQ|INE258G01013
930AEL30,NSE_EQ|INE423A07393
MAGSON,NSE_EQ|INE0O1S01012
AEL120924B,NSE_EQ|INE423A07385
662RJ30,NSE_EQ|IN2920200507
ASLIND,NSE_EQ|INE617I01024
66RJ30B,NSE_EQ|IN2920200515
739TN33A,NSE_EQ|IN3120230096
956AEL29,NSE_EQ|INE423A07336
965AEL27,NSE_EQ|INE423A07328
66RJ30C,NSE_EQ|IN2920200549
582RJ27,NSE_EQ|IN2920200556
932AEL27,NSE_EQ|INE423A07310
659RJ31,NSE_EQ|IN2920200564
661RJ31,NSE_EQ|IN2920200572
KPRMILL,NSE_EQ|INE930H01031
733TN33,NSE_EQ|IN3120230039
SUPREME,NSE_EQ|INE822E01011
732TN33,NSE_EQ|IN3120230047
744TN33,NSE_EQ|IN3120230013
739TN33,NSE_EQ|IN3120230021
735TN33,NSE_EQ|IN3120230070
735TN43,NSE_EQ|IN3120230088
732TN53,NSE_EQ|IN3120230054
SHALPAINTS,NSE_EQ|INE849C01026
729TN53,NSE_EQ|IN3120230062
KARMAENG,NSE_EQ|INE725L01011
CANHLIFE,NSE_EQ|INE01TY01017
848AEL29,NSE_EQ|INE423A07492
675RJ30,NSE_EQ|IN2920200465
860AEL28,NSE_EQ|INE423A07484
661RJ30,NSE_EQ|IN2920200473
654RJ30A,NSE_EQ|IN2920200481
AEL170725A,NSE_EQ|INE423A07468
659RJ30A,NSE_EQ|IN2920200499
737SK33,NSE_EQ|IN3020230014
AEL170725,NSE_EQ|INE423A07419
746SK33,NSE_EQ|IN3020230022
AEL17725,NSE_EQ|INE423A07401
WIPL,NSE_EQ|INE215F01023
775SK33A,NSE_EQ|IN3020230030
CINELINE,NSE_EQ|INE704H01022
685RJ30,NSE_EQ|IN2920200408
77SK34,NSE_EQ|IN3020230048
SHRENIK,NSE_EQ|INE632X01030
VASA,NSE_EQ|INE068Z01016
75SK34,NSE_EQ|IN3020230055
692RJ30,NSE_EQ|IN2920200424
895AEL27,NSE_EQ|INE423A07450
9AEL30,NSE_EQ|INE423A07443
66RJ30A,NSE_EQ|IN2920200432
915AEL28,NSE_EQ|INE423A07435
61RJ27,NSE_EQ|IN2920200440
885AEL28,NSE_EQ|INE423A07427
645RJ30,NSE_EQ|IN2920200457
QVCEL,NSE_EQ|INE0KZF01015
IVZINNIFTY,NSE_EQ|INF205K01DA9
IDENTICAL,NSE_EQ|INE0TD101011
SHAILY,NSE_EQ|INE151G01028
BANKADD,NSE_EQ|INF740KA1RX3
NBIFIN,NSE_EQ|INE365I01020
UGARSUGAR,NSE_EQ|INE071E01023
RICOAUTO,NSE_EQ|INE209B01025
PRIVISCL,NSE_EQ|INE959A01019
785UK32,NSE_EQ|IN3620220019
KATARIA,NSE_EQ|INE0SVY01018
762UK33,NSE_EQ|IN3620220027
767UK33,NSE_EQ|IN3620220035
SHRITECH,NSE_EQ|INE0OMF01015
125VCCL31,NSE_EQ|INE04HY08011
774UK33,NSE_EQ|IN3620220050
776UK33,NSE_EQ|IN3620220068
RPOWER,NSE_EQ|INE614G01033
OIL,NSE_EQ|INE274J01014
